datetime,open,high,low,close
2026-05-25 00:00:00,0.46021,0.46049,0.45997,0.4602
2026-05-25 00:15:00,0.46019,0.46037,0.4598,0.46037
2026-05-25 00:30:00,0.46037,0.46037,0.45986,0.46004
2026-05-25 00:45:00,0.46006,0.46032,0.45974,0.46021
2026-05-25 01:00:00,0.46021,0.46026,0.45942,0.45974
2026-05-25 01:15:00,0.45974,0.45985,0.45945,0.45946
2026-05-25 01:30:00,0.45945,0.45955,0.45937,0.45955
2026-05-25 01:45:00,0.45954,0.45978,0.45953,0.45962
2026-05-25 02:00:00,0.45961,0.45979,0.45961,0.45967
2026-05-25 02:15:00,0.45967,0.45967,0.45955,0.45956
2026-05-25 02:30:00,0.45953,0.45962,0.45945,0.45948
2026-05-25 02:45:00,0.45948,0.45948,0.45934,0.4594
2026-05-25 03:00:00,0.45939,0.45948,0.45924,0.45944
2026-05-25 03:15:00,0.45942,0.45957,0.45934,0.45956
2026-05-25 03:30:00,0.45956,0.45962,0.45948,0.45948
2026-05-25 03:45:00,0.4595,0.45962,0.4594,0.45948
2026-05-25 04:00:00,0.45946,0.45966,0.45946,0.45966
2026-05-25 04:15:00,0.45968,0.45974,0.45958,0.45974
2026-05-25 04:30:00,0.45972,0.4598,0.45958,0.4596
2026-05-25 04:45:00,0.4596,0.45967,0.45947,0.45948
2026-05-25 05:00:00,0.45949,0.45958,0.45944,0.45947
2026-05-25 05:15:00,0.45947,0.45959,0.45942,0.45952
2026-05-25 05:30:00,0.45953,0.45956,0.45941,0.45947
2026-05-25 05:45:00,0.45947,0.45947,0.45926,0.45929
2026-05-25 06:00:00,0.45928,0.45934,0.45923,0.45927
2026-05-25 06:15:00,0.45927,0.45933,0.45922,0.4593
2026-05-25 06:30:00,0.45931,0.45931,0.45915,0.45915
2026-05-25 06:45:00,0.45916,0.45917,0.45908,0.45915
2026-05-25 07:00:00,0.45915,0.4593,0.45915,0.45917
2026-05-25 07:15:00,0.4592,0.4594,0.45916,0.45939
2026-05-25 07:30:00,0.45938,0.45954,0.45935,0.45949
2026-05-25 07:45:00,0.45949,0.45957,0.45945,0.45945
2026-05-25 08:00:00,0.45945,0.45953,0.45942,0.45947
2026-05-25 08:15:00,0.45948,0.4595,0.45933,0.45934
2026-05-25 08:30:00,0.45935,0.45954,0.45934,0.4595
2026-05-25 08:45:00,0.45949,0.45951,0.45935,0.4594
2026-05-25 09:00:00,0.45938,0.4595,0.45936,0.45937
2026-05-25 09:15:00,0.45937,0.45937,0.4592,0.45925
2026-05-25 09:30:00,0.45926,0.4593,0.4591,0.45911
2026-05-25 09:45:00,0.4591,0.45923,0.45899,0.45911
2026-05-25 10:00:00,0.45911,0.45911,0.45886,0.45889
2026-05-25 10:15:00,0.45889,0.4589,0.45861,0.4588
2026-05-25 10:30:00,0.45882,0.45902,0.4588,0.45896
2026-05-25 10:45:00,0.45897,0.45905,0.45889,0.45897
2026-05-25 11:00:00,0.45896,0.459,0.45884,0.45892
2026-05-25 11:15:00,0.45891,0.45901,0.4589,0.45893
2026-05-25 11:30:00,0.45894,0.45908,0.45892,0.45902
2026-05-25 11:45:00,0.45902,0.45907,0.45893,0.459
2026-05-25 12:00:00,0.459,0.45911,0.45893,0.45894
2026-05-25 12:15:00,0.45894,0.45896,0.45881,0.45885
2026-05-25 12:30:00,0.45883,0.45888,0.4588,0.45881
2026-05-25 12:45:00,0.45881,0.45888,0.4588,0.45881
2026-05-25 13:00:00,0.45881,0.45887,0.45876,0.4588
2026-05-25 13:15:00,0.45879,0.4588,0.45867,0.4587
2026-05-25 13:30:00,0.45868,0.4587,0.45859,0.45863
2026-05-25 13:45:00,0.45862,0.45868,0.4586,0.45866
2026-05-25 14:00:00,0.45867,0.45877,0.45857,0.45873
2026-05-25 14:15:00,0.45874,0.45881,0.45871,0.45879
2026-05-25 14:30:00,0.4588,0.45901,0.45877,0.45899
2026-05-25 14:45:00,0.45898,0.45903,0.45891,0.45897
2026-05-25 15:00:00,0.45898,0.45908,0.4589,0.45902
2026-05-25 15:15:00,0.45902,0.45907,0.45891,0.45901
2026-05-25 15:30:00,0.45901,0.45911,0.4589,0.45905
2026-05-25 15:45:00,0.45906,0.45907,0.45888,0.4589
2026-05-25 16:00:00,0.45889,0.45915,0.45885,0.45912
2026-05-25 16:15:00,0.45913,0.45957,0.45912,0.45955
2026-05-25 16:30:00,0.45955,0.46001,0.45954,0.45963
2026-05-25 16:45:00,0.45962,0.45981,0.4596,0.45972
2026-05-25 17:00:00,0.45973,0.45991,0.45972,0.45985
2026-05-25 17:15:00,0.45986,0.45992,0.45982,0.45988
2026-05-25 17:30:00,0.45989,0.45994,0.45981,0.45992
2026-05-25 17:45:00,0.45992,0.46009,0.45984,0.46002
2026-05-25 18:00:00,0.46003,0.46014,0.45993,0.45993
2026-05-25 18:15:00,0.45992,0.45993,0.4598,0.45984
2026-05-25 18:30:00,0.45984,0.45995,0.4598,0.45993
2026-05-25 18:45:00,0.45993,0.45996,0.45972,0.45978
2026-05-25 19:00:00,0.45977,0.45988,0.45971,0.45982
2026-05-25 19:15:00,0.45983,0.4599,0.45978,0.45983
2026-05-25 19:30:00,0.45982,0.4599,0.4598,0.45983
2026-05-25 19:45:00,0.45984,0.45988,0.45979,0.45982
2026-05-25 20:00:00,0.45982,0.45983,0.45975,0.45976
2026-05-25 20:15:00,0.45976,0.4598,0.45969,0.45978
2026-05-25 20:30:00,0.45979,0.4598,0.45969,0.45971
2026-05-25 20:45:00,0.45971,0.45971,0.45966,0.45967
2026-05-25 21:00:00,0.45967,0.45974,0.45965,0.4597
2026-05-25 21:15:00,0.45969,0.4597,0.45959,0.45959
2026-05-25 21:30:00,0.4596,0.4596,0.45954,0.45955
2026-05-25 21:45:00,0.45956,0.45959,0.4595,0.45951
2026-05-25 22:00:00,0.45951,0.45956,0.45947,0.45952
2026-05-25 22:15:00,0.45953,0.45953,0.45948,0.45952
2026-05-25 22:30:00,0.45953,0.45954,0.4595,0.45952
2026-05-25 22:45:00,0.45953,0.45958,0.45951,0.45956
2026-05-25 23:00:00,0.45957,0.4596,0.45954,0.45955
2026-05-25 23:15:00,0.45956,0.45965,0.45951,0.45964
2026-05-25 23:30:00,0.45965,0.45968,0.45954,0.45959
2026-05-25 23:45:00,0.45957,0.45962,0.45947,0.45948
2026-05-26 00:00:00,0.45793,0.45867,0.45793,0.45853
2026-05-26 00:15:00,0.45858,0.45894,0.45853,0.45878
2026-05-26 00:30:00,0.45884,0.45911,0.45851,0.45897
2026-05-26 00:45:00,0.45897,0.45939,0.45863,0.45927
2026-05-26 01:00:00,0.45927,0.45962,0.4591,0.45945
2026-05-26 01:15:00,0.45946,0.45956,0.45939,0.45956
2026-05-26 01:30:00,0.45957,0.45957,0.45949,0.45954
2026-05-26 01:45:00,0.45954,0.45966,0.45951,0.45957
2026-05-26 02:00:00,0.45957,0.4596,0.4595,0.45951
2026-05-26 02:15:00,0.45952,0.45954,0.45942,0.45942
2026-05-26 02:30:00,0.45943,0.45946,0.4591,0.45915
2026-05-26 02:45:00,0.45915,0.45923,0.45901,0.45908
2026-05-26 03:00:00,0.45909,0.45916,0.45893,0.45897
2026-05-26 03:15:00,0.45896,0.45901,0.45884,0.45893
2026-05-26 03:30:00,0.45894,0.45902,0.45883,0.45897
2026-05-26 03:45:00,0.45899,0.45904,0.45886,0.45897
2026-05-26 04:00:00,0.45896,0.45904,0.45885,0.45886
2026-05-26 04:15:00,0.45887,0.45895,0.45873,0.45877
2026-05-26 04:30:00,0.45877,0.45881,0.45854,0.45858
2026-05-26 04:45:00,0.45858,0.45872,0.45847,0.45849
2026-05-26 05:00:00,0.45848,0.45864,0.45844,0.45854
2026-05-26 05:15:00,0.45855,0.45867,0.45851,0.45856
2026-05-26 05:30:00,0.45855,0.45856,0.45829,0.45832
2026-05-26 05:45:00,0.45833,0.45848,0.45826,0.45844
2026-05-26 06:00:00,0.45846,0.45862,0.45843,0.45858
2026-05-26 06:15:00,0.45857,0.45875,0.45856,0.45867
2026-05-26 06:30:00,0.45868,0.45873,0.45865,0.45872
2026-05-26 06:45:00,0.45868,0.45868,0.45844,0.4585
2026-05-26 07:00:00,0.45849,0.45851,0.45837,0.45839
2026-05-26 07:15:00,0.45839,0.45845,0.45837,0.4584
2026-05-26 07:30:00,0.45839,0.45843,0.45824,0.45824
2026-05-26 07:45:00,0.45823,0.45835,0.45823,0.45832
2026-05-26 08:00:00,0.45832,0.45834,0.45811,0.4582
2026-05-26 08:15:00,0.45819,0.45827,0.45816,0.45819
2026-05-26 08:30:00,0.4582,0.45832,0.45816,0.45831
2026-05-26 08:45:00,0.4583,0.45832,0.45819,0.45823
2026-05-26 09:00:00,0.45824,0.45859,0.45819,0.45859
2026-05-26 09:15:00,0.45857,0.45872,0.45847,0.45859
2026-05-26 09:30:00,0.45858,0.45905,0.45857,0.45895
2026-05-26 09:45:00,0.45895,0.45938,0.45887,0.45924
2026-05-26 10:00:00,0.45924,0.45926,0.45872,0.4589
2026-05-26 10:15:00,0.45891,0.45901,0.45879,0.45887
2026-05-26 10:30:00,0.45886,0.45893,0.45855,0.45861
2026-05-26 10:45:00,0.4586,0.45867,0.45844,0.45858
2026-05-26 11:00:00,0.45859,0.45876,0.45857,0.4586
2026-05-26 11:15:00,0.4586,0.4588,0.45855,0.45868
2026-05-26 11:30:00,0.45869,0.45874,0.4586,0.45869
2026-05-26 11:45:00,0.45869,0.4587,0.4585,0.45861
2026-05-26 12:00:00,0.45859,0.4586,0.4583,0.45839
2026-05-26 12:15:00,0.45839,0.45854,0.45837,0.45843
2026-05-26 12:30:00,0.45844,0.45847,0.45832,0.45836
2026-05-26 12:45:00,0.45836,0.45843,0.4583,0.45843
2026-05-26 13:00:00,0.45842,0.45845,0.45836,0.45844
2026-05-26 13:15:00,0.45844,0.45849,0.45829,0.45832
2026-05-26 13:30:00,0.45834,0.45853,0.4583,0.4585
2026-05-26 13:45:00,0.4585,0.45879,0.45833,0.45869
2026-05-26 14:00:00,0.4587,0.45876,0.45863,0.45867
2026-05-26 14:15:00,0.45868,0.45876,0.45866,0.45875
2026-05-26 14:30:00,0.45876,0.45887,0.45862,0.45885
2026-05-26 14:45:00,0.45885,0.45886,0.45871,0.45874
2026-05-26 15:00:00,0.45875,0.45881,0.45861,0.45874
2026-05-26 15:15:00,0.45875,0.45875,0.45857,0.45869
2026-05-26 15:30:00,0.45869,0.4587,0.45857,0.45859
2026-05-26 15:45:00,0.45861,0.45861,0.45845,0.45848
2026-05-26 16:00:00,0.45849,0.45857,0.45843,0.45853
2026-05-26 16:15:00,0.45852,0.45863,0.45844,0.45862
2026-05-26 16:30:00,0.45861,0.45878,0.45836,0.45864
2026-05-26 16:45:00,0.45863,0.4588,0.45846,0.45852
2026-05-26 17:00:00,0.45854,0.45867,0.45848,0.45859
2026-05-26 17:15:00,0.45859,0.45895,0.45859,0.45872
2026-05-26 17:30:00,0.45872,0.45877,0.45839,0.45857
2026-05-26 17:45:00,0.45856,0.45884,0.45853,0.4588
2026-05-26 18:00:00,0.45878,0.45887,0.45868,0.45881
2026-05-26 18:15:00,0.45882,0.45882,0.45864,0.45866
2026-05-26 18:30:00,0.45867,0.45891,0.45865,0.45884
2026-05-26 18:45:00,0.45885,0.45885,0.45853,0.45856
2026-05-26 19:00:00,0.45856,0.45869,0.45852,0.45853
2026-05-26 19:15:00,0.45852,0.4586,0.45842,0.45847
2026-05-26 19:30:00,0.45844,0.4585,0.45834,0.45843
2026-05-26 19:45:00,0.45843,0.45848,0.45839,0.45844
2026-05-26 20:00:00,0.45845,0.45856,0.45844,0.45853
2026-05-26 20:15:00,0.45854,0.45856,0.45842,0.45846
2026-05-26 20:30:00,0.45847,0.45853,0.45841,0.45844
2026-05-26 20:45:00,0.45843,0.45848,0.45837,0.45839
2026-05-26 21:00:00,0.4584,0.45849,0.45839,0.45844
2026-05-26 21:15:00,0.45845,0.45853,0.45842,0.45853
2026-05-26 21:30:00,0.45853,0.45858,0.45848,0.45851
2026-05-26 21:45:00,0.45851,0.45857,0.45845,0.45852
2026-05-26 22:00:00,0.45852,0.45853,0.45839,0.4584
2026-05-26 22:15:00,0.45839,0.4585,0.45837,0.45845
2026-05-26 22:30:00,0.45845,0.45853,0.45843,0.4585
2026-05-26 22:45:00,0.4585,0.45875,0.45848,0.45874
2026-05-26 23:00:00,0.45874,0.45875,0.45859,0.45863
2026-05-26 23:15:00,0.45863,0.45864,0.45853,0.45854
2026-05-26 23:30:00,0.45853,0.45855,0.45848,0.4585
2026-05-26 23:45:00,0.45849,0.45851,0.45839,0.45841
2026-05-27 00:00:00,0.45798,0.45834,0.45781,0.45831
2026-05-27 00:15:00,0.45831,0.4584,0.45829,0.45836
2026-05-27 00:30:00,0.45836,0.45843,0.45828,0.45837
2026-05-27 00:45:00,0.45829,0.45868,0.4582,0.45837
2026-05-27 01:00:00,0.45836,0.45858,0.45819,0.45842
2026-05-27 01:15:00,0.45841,0.45849,0.45835,0.4584
2026-05-27 01:30:00,0.45841,0.45852,0.4584,0.4585
