datetime,open,high,low,close
2026-05-25 00:00:00,0.86411,0.86465,0.86374,0.86452
2026-05-25 00:15:00,0.86448,0.86451,0.86408,0.8643
2026-05-25 00:30:00,0.8643,0.86456,0.86413,0.86438
2026-05-25 00:45:00,0.86432,0.8644,0.86412,0.86414
2026-05-25 01:00:00,0.86424,0.86425,0.86326,0.86341
2026-05-25 01:15:00,0.86337,0.86352,0.86332,0.86337
2026-05-25 01:30:00,0.86337,0.86365,0.86332,0.86362
2026-05-25 01:45:00,0.86361,0.86363,0.86346,0.86346
2026-05-25 02:00:00,0.86346,0.86348,0.8634,0.86342
2026-05-25 02:15:00,0.86343,0.86361,0.86339,0.8636
2026-05-25 02:30:00,0.8636,0.86361,0.86349,0.86353
2026-05-25 02:45:00,0.86354,0.8636,0.8635,0.86355
2026-05-25 03:00:00,0.86356,0.8636,0.86338,0.86344
2026-05-25 03:15:00,0.86345,0.8636,0.86337,0.86354
2026-05-25 03:30:00,0.86353,0.86366,0.86352,0.86361
2026-05-25 03:45:00,0.86361,0.86366,0.8633,0.86332
2026-05-25 04:00:00,0.86332,0.86337,0.86322,0.86332
2026-05-25 04:15:00,0.86332,0.86337,0.86325,0.86332
2026-05-25 04:30:00,0.86332,0.86337,0.86325,0.86327
2026-05-25 04:45:00,0.86327,0.86345,0.86327,0.86343
2026-05-25 05:00:00,0.86343,0.86354,0.86341,0.86354
2026-05-25 05:15:00,0.86353,0.86359,0.86352,0.86354
2026-05-25 05:30:00,0.86354,0.86357,0.86347,0.8635
2026-05-25 05:45:00,0.8635,0.86358,0.86349,0.86352
2026-05-25 06:00:00,0.86352,0.86364,0.8635,0.86356
2026-05-25 06:15:00,0.86355,0.86356,0.86347,0.86352
2026-05-25 06:30:00,0.86352,0.86358,0.8635,0.86353
2026-05-25 06:45:00,0.86353,0.86361,0.86353,0.8636
2026-05-25 07:00:00,0.8636,0.86361,0.86351,0.86355
2026-05-25 07:15:00,0.86354,0.86357,0.86349,0.86349
2026-05-25 07:30:00,0.86348,0.86354,0.8634,0.86343
2026-05-25 07:45:00,0.86343,0.86352,0.86341,0.86344
2026-05-25 08:00:00,0.86344,0.86347,0.86322,0.86333
2026-05-25 08:15:00,0.86333,0.86339,0.86328,0.86331
2026-05-25 08:30:00,0.86331,0.86338,0.86325,0.86326
2026-05-25 08:45:00,0.86326,0.86332,0.86316,0.86328
2026-05-25 09:00:00,0.86328,0.86341,0.86324,0.86332
2026-05-25 09:15:00,0.86331,0.86343,0.86331,0.86338
2026-05-25 09:30:00,0.86339,0.86349,0.86331,0.86345
