datetime,open,high,low,close
2026-03-06 00:00:00,1.8260399999999999,1.8265099999999999,1.82234,1.82523
2026-03-06 01:00:00,1.82524,1.82612,1.8241800000000001,1.82586
2026-03-06 02:00:00,1.8258299999999998,1.82586,1.8250199999999999,1.8254000000000001
2026-03-06 03:00:00,1.82541,1.82613,1.82469,1.8252199999999998
2026-03-06 04:00:00,1.8252199999999998,1.82595,1.82491,1.82584
2026-03-06 05:00:00,1.82585,1.8262399999999999,1.8256000000000001,1.82611
2026-03-06 06:00:00,1.82611,1.82625,1.82531,1.82531
2026-03-06 07:00:00,1.8253,1.82555,1.8246799999999999,1.82487
2026-03-06 08:00:00,1.8248600000000001,1.826,1.8244099999999999,1.826
2026-03-06 09:00:00,1.82599,1.82618,1.82431,1.82492
2026-03-06 10:00:00,1.82492,1.8254899999999998,1.82365,1.82456
2026-03-06 11:00:00,1.82457,1.8246,1.82039,1.82115
2026-03-06 12:00:00,1.82115,1.82279,1.8207499999999999,1.8222800000000001
2026-03-06 13:00:00,1.8222800000000001,1.82243,1.82015,1.8202500000000001
2026-03-06 14:00:00,1.82024,1.82182,1.81853,1.82002
2026-03-06 15:00:00,1.82002,1.82555,1.81995,1.82042
2026-03-06 16:00:00,1.82044,1.82474,1.8202500000000001,1.82071
2026-03-06 17:00:00,1.8207499999999999,1.82336,1.8187600000000002,1.82012
2026-03-06 18:00:00,1.82012,1.82388,1.8201100000000001,1.8218
2026-03-06 19:00:00,1.8218100000000002,1.82348,1.8201800000000001,1.8203200000000002
2026-03-06 20:00:00,1.82031,1.8218,1.8181699999999998,1.81888
2026-03-06 21:00:00,1.8188900000000001,1.81944,1.8182,1.81852
2026-03-06 22:00:00,1.81853,1.8193700000000002,1.8175599999999998,1.8191899999999999
2026-03-06 23:00:00,1.81921,1.81956,1.8169499999999998,1.8186900000000001
2026-03-09 00:00:00,1.81362,1.81583,1.81196,1.81418
2026-03-09 01:00:00,1.8143,1.81473,1.8047499999999999,1.81005
2026-03-09 02:00:00,1.81002,1.8109199999999999,1.80903,1.80959
2026-03-09 03:00:00,1.8095599999999998,1.81057,1.80849,1.80854
2026-03-09 04:00:00,1.80854,1.80873,1.80544,1.80552
2026-03-09 05:00:00,1.80551,1.80645,1.80413,1.80507
2026-03-09 06:00:00,1.8050899999999999,1.80546,1.80221,1.80254
2026-03-09 07:00:00,1.80255,1.80374,1.80205,1.8020800000000001
2026-03-09 08:00:00,1.8020800000000001,1.8071000000000002,1.80206,1.80687
2026-03-09 09:00:00,1.80688,1.80795,1.80457,1.80463
2026-03-09 10:00:00,1.80462,1.80911,1.80315,1.80823
2026-03-09 11:00:00,1.80833,1.80933,1.8047499999999999,1.80783
2026-03-09 12:00:00,1.80781,1.81109,1.8072300000000001,1.8073299999999999
2026-03-09 13:00:00,1.80728,1.80854,1.80415,1.8065600000000002
2026-03-09 14:00:00,1.80659,1.80813,1.80514,1.80678
2026-03-09 15:00:00,1.80678,1.81204,1.80673,1.81156
2026-03-09 16:00:00,1.81155,1.8155000000000001,1.8112300000000001,1.81497
2026-03-09 17:00:00,1.81498,1.8166600000000002,1.81199,1.8163399999999998
2026-03-09 18:00:00,1.81635,1.8205200000000001,1.81628,1.81789
2026-03-09 19:00:00,1.81789,1.8192,1.8167900000000001,1.81705
2026-03-09 20:00:00,1.81705,1.8185,1.81701,1.81819
2026-03-09 21:00:00,1.81819,1.82027,1.8173300000000001,1.81755
2026-03-09 22:00:00,1.8175400000000002,1.82568,1.81741,1.82381
2026-03-09 23:00:00,1.82382,1.82682,1.82354,1.82584
2026-03-10 00:00:00,1.825,1.82681,1.82308,1.82367
2026-03-10 01:00:00,1.82374,1.82584,1.82327,1.82405
2026-03-10 02:00:00,1.82405,1.8246799999999999,1.82351,1.8238400000000001
2026-03-10 03:00:00,1.82385,1.82679,1.82378,1.82591
