datetime,open,high,low,close
2026-03-06 00:00:00,1.90497,1.9057,1.90178,1.9047
2026-03-06 01:00:00,1.9047,1.9056899999999999,1.90387,1.90534
2026-03-06 02:00:00,1.90534,1.9056199999999999,1.90238,1.90273
2026-03-06 03:00:00,1.9028100000000001,1.90321,1.9003700000000001,1.90063
2026-03-06 04:00:00,1.90065,1.90066,1.89887,1.8995600000000001
2026-03-06 05:00:00,1.89958,1.89987,1.8987699999999998,1.8994499999999999
2026-03-06 06:00:00,1.89946,1.90116,1.8992,1.90099
2026-03-06 07:00:00,1.90097,1.9012099999999998,1.89885,1.9001000000000001
2026-03-06 08:00:00,1.9001299999999999,1.9001299999999999,1.89838,1.89921
2026-03-06 09:00:00,1.89919,1.8994,1.8969399999999998,1.89794
2026-03-06 10:00:00,1.89788,1.90061,1.8974600000000001,1.8986399999999999
2026-03-06 11:00:00,1.89865,1.9037199999999999,1.89837,1.90347
2026-03-06 12:00:00,1.90344,1.90407,1.9019,1.90303
2026-03-06 13:00:00,1.9030200000000002,1.90536,1.90145,1.9043999999999999
2026-03-06 14:00:00,1.9043700000000001,1.90526,1.90183,1.90353
2026-03-06 15:00:00,1.90353,1.91098,1.903,1.90983
2026-03-06 16:00:00,1.90983,1.91134,1.90758,1.90831
2026-03-06 17:00:00,1.90836,1.90838,1.90378,1.9072200000000001
2026-03-06 18:00:00,1.9072200000000001,1.90916,1.90705,1.90787
2026-03-06 19:00:00,1.90788,1.90988,1.90751,1.90954
2026-03-06 20:00:00,1.9095499999999999,1.90974,1.9053200000000001,1.90697
2026-03-06 21:00:00,1.90698,1.9074,1.90529,1.9053200000000001
2026-03-06 22:00:00,1.9053200000000001,1.9075199999999999,1.90507,1.90687
2026-03-06 23:00:00,1.90687,1.9072900000000002,1.9058000000000002,1.90694
2026-03-09 00:00:00,1.9089399999999999,1.91121,1.90603,1.90883
2026-03-09 01:00:00,1.90883,1.91067,1.90588,1.90777
2026-03-09 02:00:00,1.90778,1.91053,1.9065400000000001,1.9091200000000002
2026-03-09 03:00:00,1.9091,1.9116,1.90771,1.90979
2026-03-09 04:00:00,1.90977,1.90978,1.90602,1.90697
2026-03-09 05:00:00,1.90696,1.9072,1.90152,1.90167
2026-03-09 06:00:00,1.9017300000000001,1.9033799999999998,1.90103,1.9015499999999999
2026-03-09 07:00:00,1.90157,1.90293,1.90052,1.90163
2026-03-09 08:00:00,1.90163,1.90287,1.8977300000000001,1.9011200000000001
2026-03-09 09:00:00,1.9011200000000001,1.90267,1.90019,1.90205
2026-03-09 10:00:00,1.90201,1.9050099999999999,1.9010500000000001,1.9036
2026-03-09 11:00:00,1.90362,1.9065400000000001,1.90324,1.90456
2026-03-09 12:00:00,1.90459,1.90572,1.8996300000000002,1.90131
2026-03-09 13:00:00,1.90133,1.90238,1.90032,1.9019599999999999
2026-03-09 14:00:00,1.9019599999999999,1.9031099999999999,1.9008099999999999,1.90293
2026-03-09 15:00:00,1.90294,1.90538,1.90199,1.9044400000000001
2026-03-09 16:00:00,1.90443,1.9047100000000001,1.90164,1.90313
2026-03-09 17:00:00,1.90312,1.9036300000000002,1.8976,1.90152
2026-03-09 18:00:00,1.9015499999999999,1.9037899999999999,1.8994,1.9010799999999999
2026-03-09 19:00:00,1.9010799999999999,1.90186,1.89874,1.89905
2026-03-09 20:00:00,1.89905,1.90289,1.89893,1.9027699999999999
2026-03-09 21:00:00,1.90274,1.90341,1.9003,1.90062
2026-03-09 22:00:00,1.9005999999999998,1.9008500000000002,1.8976199999999999,1.8995199999999999
2026-03-09 23:00:00,1.89954,1.90093,1.89802,1.89899
2026-03-10 00:00:00,1.8976899999999999,1.89998,1.89716,1.89792
2026-03-10 01:00:00,1.89743,1.8996300000000002,1.89727,1.89893
2026-03-10 02:00:00,1.89894,1.8998599999999999,1.89768,1.8991799999999999
2026-03-10 03:00:00,1.8991799999999999,1.9011,1.8986100000000001,1.9002400000000002
2026-03-10 04:00:00,1.90027,1.90144,1.89871,1.89927
2026-03-10 05:00:00,1.89927,1.9019599999999999,1.89839,1.9014199999999999
2026-03-10 06:00:00,1.9014199999999999,1.90181,1.90007,1.9005
2026-03-10 07:00:00,1.90053,1.9020000000000001,1.89988,1.9010799999999999
2026-03-10 08:00:00,1.90107,1.90231,1.8982299999999999,1.89858
2026-03-10 09:00:00,1.8986100000000001,1.89942,1.89474,1.8961000000000001
