datetime,open,high,low,close
2026-05-01 00:00:00,1.17286,1.17309,1.17277,1.17304
2026-05-01 00:15:00,1.17303,1.17328,1.17285,1.17288
2026-05-01 00:30:00,1.17289,1.17293,1.17279,1.17285
2026-05-01 00:45:00,1.17285,1.1734,1.1728399999999999,1.17309
2026-05-01 01:00:00,1.17324,1.17346,1.17309,1.17312
2026-05-01 01:15:00,1.17311,1.17322,1.1731,1.17314
2026-05-01 01:30:00,1.17316,1.17319,1.17294,1.17309
2026-05-01 01:45:00,1.1731,1.17316,1.17299,1.17314
2026-05-01 02:00:00,1.17317,1.17332,1.17314,1.17316
2026-05-01 02:15:00,1.17318,1.17328,1.17314,1.17319
2026-05-01 02:30:00,1.1732,1.17329,1.17298,1.17298
2026-05-01 02:45:00,1.17295,1.1731,1.1728399999999999,1.17288
2026-05-01 03:00:00,1.17289,1.17299,1.17243,1.17257
2026-05-01 03:15:00,1.17255,1.17276,1.17243,1.17273
2026-05-01 03:30:00,1.1727400000000001,1.17293,1.17264,1.17291
2026-05-01 03:45:00,1.17292,1.17298,1.17271,1.17277
2026-05-01 04:00:00,1.17278,1.1728,1.17251,1.17279
2026-05-01 04:15:00,1.17281,1.17303,1.17255,1.1729
2026-05-01 04:30:00,1.17293,1.17329,1.17292,1.1730800000000001
2026-05-01 04:45:00,1.17307,1.1732,1.17304,1.17311
2026-05-01 05:00:00,1.1731,1.17341,1.17306,1.17328
2026-05-01 05:15:00,1.17328,1.17341,1.17318,1.17328
2026-05-01 05:30:00,1.17329,1.17339,1.17313,1.17321
2026-05-01 05:45:00,1.17322,1.1734,1.17295,1.17336
2026-05-01 06:00:00,1.17339,1.1734499999999999,1.17325,1.1734499999999999
2026-05-01 06:15:00,1.17344,1.17364,1.17338,1.17358
2026-05-01 06:30:00,1.17359,1.17365,1.17322,1.17325
2026-05-01 06:45:00,1.17327,1.1733500000000001,1.17306,1.17312
2026-05-01 07:00:00,1.17313,1.17323,1.17277,1.17291
2026-05-01 07:15:00,1.1729,1.17294,1.17263,1.17265
2026-05-01 07:30:00,1.17264,1.17279,1.17259,1.1727
2026-05-01 07:45:00,1.17271,1.17276,1.1726,1.17268
2026-05-01 08:00:00,1.17267,1.17272,1.1724999999999999,1.17254
2026-05-01 08:15:00,1.17253,1.17256,1.1724,1.17245
2026-05-01 08:30:00,1.17244,1.17263,1.17241,1.17253
2026-05-01 08:45:00,1.17254,1.17254,1.17218,1.17225
2026-05-01 09:00:00,1.17229,1.17243,1.17214,1.17221
2026-05-01 09:15:00,1.17222,1.17227,1.17195,1.17208
2026-05-01 09:30:00,1.17207,1.17216,1.17188,1.17215
2026-05-01 09:45:00,1.17216,1.17452,1.17214,1.17355
2026-05-01 10:00:00,1.17354,1.1739,1.17318,1.17342
2026-05-01 10:15:00,1.17341,1.174,1.17315,1.1739600000000001
2026-05-01 10:30:00,1.17399,1.174,1.17325,1.1736900000000001
2026-05-01 10:45:00,1.17368,1.1742,1.17315,1.1734499999999999
2026-05-01 11:00:00,1.17344,1.17387,1.17319,1.17325
2026-05-01 11:15:00,1.17327,1.17481,1.17321,1.17444
2026-05-01 11:30:00,1.17442,1.17474,1.1742,1.17449
2026-05-01 11:45:00,1.17448,1.17459,1.17419,1.17435
2026-05-01 12:00:00,1.17436,1.17439,1.17368,1.1738
2026-05-01 12:15:00,1.17379,1.17391,1.17328,1.17339
2026-05-01 12:30:00,1.17338,1.17386,1.1733500000000001,1.1737
